,market_name,market_id,bookmaker_name,bookmaker_id,label,value,extra,probability,dp3,american,factional,handicap,total,winning,stop,bookmaker_event_id,last_update
0,3Way Result,1,bet365,2,1,2.60,,38.46%,2.600,160,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279974', 'timezone_type': 3, 'timezone': 'UTC'}"
1,3Way Result,1,bet365,2,X,3.30,,30.3%,3.300,229,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279991', 'timezone_type': 3, 'timezone': 'UTC'}"
2,3Way Result,1,bet365,2,2,2.60,,38.46%,2.600,160,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280001', 'timezone_type': 3, 'timezone': 'UTC'}"
3,Over/Under,12,bet365,2,Over,1.83,,54.64%,1.830,-121,,,"2.0,2.5",,,,"{'date': '2021-11-14 14:28:02.000000', 'timezone_type': 3, 'timezone': 'UTC'}"
4,Over/Under,12,bet365,2,Under,2.03,,49.26%,2.030,102,,,"2.0,2.5",,,,"{'date': '2021-11-14 14:28:02.000000', 'timezone_type': 3, 'timezone': 'UTC'}"
5,Over/Under,12,bet365,2,Over,2.08,,48.19%,2.075,107,,,2.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280068', 'timezone_type': 3, 'timezone': 'UTC'}"
6,Over/Under,12,bet365,2,Under,1.73,,57.9%,1.727,-138,,,2.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280077', 'timezone_type': 3, 'timezone': 'UTC'}"
7,Asian Handicap,28,bet365,2,1,1.88,,53.33%,1.875,-115,,0.0,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282928', 'timezone_type': 3, 'timezone': 'UTC'}"
8,Asian Handicap,28,bet365,2,2,1.98,,50.63%,1.975,-103,,0.0,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.282957', 'timezone_type': 3, 'timezone': 'UTC'}"
9,Corner Match Bet,34,bet365,2,1,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284934', 'timezone_type': 3, 'timezone': 'UTC'}"
10,Corner Match Bet,34,bet365,2,Tie,7.00,,14.29%,7.000,600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284972', 'timezone_type': 3, 'timezone': 'UTC'}"
11,Corner Match Bet,34,bet365,2,2,2.30,,43.48%,2.300,129,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284982', 'timezone_type': 3, 'timezone': 'UTC'}"
12,Corner Handicap,35,bet365,2,1,2.40,,41.67%,2.400,140,,-1,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285011', 'timezone_type': 3, 'timezone': 'UTC'}"
13,Corner Handicap,35,bet365,2,Tie,7.00,,14.29%,7.000,600,,+1,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285021', 'timezone_type': 3, 'timezone': 'UTC'}"
14,Corner Handicap,35,bet365,2,2,1.80,,55.56%,1.800,-125,,+1,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285031', 'timezone_type': 3, 'timezone': 'UTC'}"
15,Time Of First Corner,36,bet365,2,Corner before 8:00,1.80,,55.56%,1.800,-125,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285141', 'timezone_type': 3, 'timezone': 'UTC'}"
16,Time Of First Corner,36,bet365,2,No Corner before 8:00,1.91,,52.38%,1.909,-111,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285150', 'timezone_type': 3, 'timezone': 'UTC'}"
17,3Way Result 1st Half,37,bet365,2,1,3.40,,29.41%,3.400,240,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278257', 'timezone_type': 3, 'timezone': 'UTC'}"
18,3Way Result 1st Half,37,bet365,2,X,2.10,,47.62%,2.100,110,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278274', 'timezone_type': 3, 'timezone': 'UTC'}"
19,3Way Result 1st Half,37,bet365,2,2,3.40,,29.41%,3.400,240,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278284', 'timezone_type': 3, 'timezone': 'UTC'}"
20,Team Corners,39,bet365,2,1,1.67,,60.02%,1.666,-151,,Over 4.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285175', 'timezone_type': 3, 'timezone': 'UTC'}"
21,Team Corners,39,bet365,2,1,2.10,,47.62%,2.100,110,,Under 4.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285184', 'timezone_type': 3, 'timezone': 'UTC'}"
22,Team Corners,39,bet365,2,2,1.83,,54.56%,1.833,-121,,Over 4.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285192', 'timezone_type': 3, 'timezone': 'UTC'}"
23,Team Corners,39,bet365,2,2,1.83,,54.56%,1.833,-121,,Under 4.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285200', 'timezone_type': 3, 'timezone': 'UTC'}"
24,Over/Under 2nd Half,47,bet365,2,Over,1.25,,80%,1.250,-400,,,0.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279202', 'timezone_type': 3, 'timezone': 'UTC'}"
25,Over/Under 2nd Half,47,bet365,2,Over,2.20,,45.45%,2.200,120,,,1.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279211', 'timezone_type': 3, 'timezone': 'UTC'}"
26,Over/Under 2nd Half,47,bet365,2,Over,5.00,,20%,5.000,400,,,2.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279220', 'timezone_type': 3, 'timezone': 'UTC'}"
27,Over/Under 2nd Half,47,bet365,2,Over,15.00,,6.67%,15.000,1400,,,3.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279228', 'timezone_type': 3, 'timezone': 'UTC'}"
28,Over/Under 2nd Half,47,bet365,2,Under,3.75,,26.67%,3.750,275,,,0.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279236', 'timezone_type': 3, 'timezone': 'UTC'}"
29,Over/Under 2nd Half,47,bet365,2,Under,1.62,,61.92%,1.615,-163,,,1.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279244', 'timezone_type': 3, 'timezone': 'UTC'}"
30,Over/Under 2nd Half,47,bet365,2,Under,1.17,,85.76%,1.166,-603,,,2.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279252', 'timezone_type': 3, 'timezone': 'UTC'}"
31,Over/Under 2nd Half,47,bet365,2,Under,1.03,,97.09%,1.030,-3334,,,3.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.279260', 'timezone_type': 3, 'timezone': 'UTC'}"
32,Double Chance,63,bet365,2,Sao Paulo or Draw,1.50,,66.67%,1.500,-200,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280027', 'timezone_type': 3, 'timezone': 'UTC'}"
33,Double Chance,63,bet365,2,Draw or Flamengo,1.50,,66.67%,1.500,-200,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280036', 'timezone_type': 3, 'timezone': 'UTC'}"
34,Double Chance,63,bet365,2,Sao Paulo or Flamengo,1.33,,75.02%,1.333,-301,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280045', 'timezone_type': 3, 'timezone': 'UTC'}"
35,Team To Score First,69,bet365,2,1,2.10,,47.62%,2.100,110,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.290066', 'timezone_type': 3, 'timezone': 'UTC'}"
36,Team To Score First,69,bet365,2,No Goals,9.50,,10.53%,9.500,850,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.290074', 'timezone_type': 3, 'timezone': 'UTC'}"
37,Team To Score First,69,bet365,2,2,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.290082', 'timezone_type': 3, 'timezone': 'UTC'}"
38,Team To Score Last,75,bet365,2,1,2.10,,47.62%,2.100,110,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289849', 'timezone_type': 3, 'timezone': 'UTC'}"
39,Team To Score Last,75,bet365,2,No Goal,9.50,,10.53%,9.500,850,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289858', 'timezone_type': 3, 'timezone': 'UTC'}"
40,Team To Score Last,75,bet365,2,2,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289866', 'timezone_type': 3, 'timezone': 'UTC'}"
41,3Way Result 2nd Half,80,bet365,2,1,3.00,,33.33%,3.000,200,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288099', 'timezone_type': 3, 'timezone': 'UTC'}"
42,3Way Result 2nd Half,80,bet365,2,Draw,2.38,,42.11%,2.375,137,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288107', 'timezone_type': 3, 'timezone': 'UTC'}"
43,3Way Result 2nd Half,80,bet365,2,2,2.75,,36.36%,2.750,175,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288115', 'timezone_type': 3, 'timezone': 'UTC'}"
44,Handicap Result,83,bet365,2,1,1.50,,66.67%,1.500,-200,,+1,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.290107', 'timezone_type': 3, 'timezone': 'UTC'}"
45,Handicap Result,83,bet365,2,Tie,4.00,,25%,4.000,300,,-1,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.290130', 'timezone_type': 3, 'timezone': 'UTC'}"
46,Handicap Result,83,bet365,2,2,5.50,,18.18%,5.500,450,,-1,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.290141', 'timezone_type': 3, 'timezone': 'UTC'}"
47,Goals Over/Under 1st Half,975903,bet365,2,Over,1.44,,69.25%,1.444,-226,,,0.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278891', 'timezone_type': 3, 'timezone': 'UTC'}"
48,Goals Over/Under 1st Half,975903,bet365,2,Over,3.25,,30.77%,3.250,225,,,1.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278901', 'timezone_type': 3, 'timezone': 'UTC'}"
49,Goals Over/Under 1st Half,975903,bet365,2,Over,9.00,,11.11%,9.000,800,,,2.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278910', 'timezone_type': 3, 'timezone': 'UTC'}"
50,Goals Over/Under 1st Half,975903,bet365,2,Over,26.00,,3.85%,26.000,2500,,,3.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278919', 'timezone_type': 3, 'timezone': 'UTC'}"
51,Goals Over/Under 1st Half,975903,bet365,2,Under,2.63,,38.1%,2.625,162,,,0.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278927', 'timezone_type': 3, 'timezone': 'UTC'}"
52,Goals Over/Under 1st Half,975903,bet365,2,Under,1.33,,75.02%,1.333,-301,,,1.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278935', 'timezone_type': 3, 'timezone': 'UTC'}"
53,Goals Over/Under 1st Half,975903,bet365,2,Under,1.07,,93.37%,1.071,-1409,,,2.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278943', 'timezone_type': 3, 'timezone': 'UTC'}"
54,Goals Over/Under 1st Half,975903,bet365,2,Under,1.01,,99.01%,1.010,-10000,,,3.5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278967', 'timezone_type': 3, 'timezone': 'UTC'}"
55,Correct Score,975909,bet365,2,1 1:0,8.00,,12.5%,8.000,700,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280197', 'timezone_type': 3, 'timezone': 'UTC'}"
56,Correct Score,975909,bet365,2,1 2:0,12.00,,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280206', 'timezone_type': 3, 'timezone': 'UTC'}"
57,Correct Score,975909,bet365,2,1 2:1,10.00,,10%,10.000,900,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280215', 'timezone_type': 3, 'timezone': 'UTC'}"
58,Correct Score,975909,bet365,2,1 3:0,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280224', 'timezone_type': 3, 'timezone': 'UTC'}"
59,Correct Score,975909,bet365,2,1 3:1,21.00,,4.76%,21.000,2000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280232', 'timezone_type': 3, 'timezone': 'UTC'}"
60,Correct Score,975909,bet365,2,1 3:2,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280240', 'timezone_type': 3, 'timezone': 'UTC'}"
61,Correct Score,975909,bet365,2,1 4:0,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280248', 'timezone_type': 3, 'timezone': 'UTC'}"
62,Correct Score,975909,bet365,2,1 4:1,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280257', 'timezone_type': 3, 'timezone': 'UTC'}"
63,Correct Score,975909,bet365,2,1 4:2,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280265', 'timezone_type': 3, 'timezone': 'UTC'}"
64,Correct Score,975909,bet365,2,1 4:3,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280273', 'timezone_type': 3, 'timezone': 'UTC'}"
65,Correct Score,975909,bet365,2,1 5:0,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280282', 'timezone_type': 3, 'timezone': 'UTC'}"
66,Correct Score,975909,bet365,2,1 5:1,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280291', 'timezone_type': 3, 'timezone': 'UTC'}"
67,Correct Score,975909,bet365,2,1 5:2,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280299', 'timezone_type': 3, 'timezone': 'UTC'}"
68,Correct Score,975909,bet365,2,1 5:3,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280307', 'timezone_type': 3, 'timezone': 'UTC'}"
69,Correct Score,975909,bet365,2,1 6:0,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280316', 'timezone_type': 3, 'timezone': 'UTC'}"
70,Correct Score,975909,bet365,2,1 6:1,451.00,,0.22%,451.000,45000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280333', 'timezone_type': 3, 'timezone': 'UTC'}"
71,Correct Score,975909,bet365,2,Draw 0:0,9.00,,11.11%,9.000,800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280343', 'timezone_type': 3, 'timezone': 'UTC'}"
72,Correct Score,975909,bet365,2,Draw 1:1,6.50,,15.38%,6.500,550,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280352', 'timezone_type': 3, 'timezone': 'UTC'}"
73,Correct Score,975909,bet365,2,Draw 2:2,15.00,,6.67%,15.000,1400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280360', 'timezone_type': 3, 'timezone': 'UTC'}"
74,Correct Score,975909,bet365,2,Draw 3:3,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280369', 'timezone_type': 3, 'timezone': 'UTC'}"
75,Correct Score,975909,bet365,2,Draw 4:4,301.00,,0.33%,301.000,30000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280377', 'timezone_type': 3, 'timezone': 'UTC'}"
76,Correct Score,975909,bet365,2,2 0:1,8.00,,12.5%,8.000,700,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280386', 'timezone_type': 3, 'timezone': 'UTC'}"
77,Correct Score,975909,bet365,2,2 0:2,12.00,,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280394', 'timezone_type': 3, 'timezone': 'UTC'}"
78,Correct Score,975909,bet365,2,2 1:2,10.00,,10%,10.000,900,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280402', 'timezone_type': 3, 'timezone': 'UTC'}"
79,Correct Score,975909,bet365,2,2 0:3,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280410', 'timezone_type': 3, 'timezone': 'UTC'}"
80,Correct Score,975909,bet365,2,2 1:3,21.00,,4.76%,21.000,2000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280418', 'timezone_type': 3, 'timezone': 'UTC'}"
81,Correct Score,975909,bet365,2,2 2:3,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280426', 'timezone_type': 3, 'timezone': 'UTC'}"
82,Correct Score,975909,bet365,2,2 0:4,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280433', 'timezone_type': 3, 'timezone': 'UTC'}"
83,Correct Score,975909,bet365,2,2 1:4,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280441', 'timezone_type': 3, 'timezone': 'UTC'}"
84,Correct Score,975909,bet365,2,2 2:4,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280449', 'timezone_type': 3, 'timezone': 'UTC'}"
85,Correct Score,975909,bet365,2,2 3:4,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280457', 'timezone_type': 3, 'timezone': 'UTC'}"
86,Correct Score,975909,bet365,2,2 0:5,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280465', 'timezone_type': 3, 'timezone': 'UTC'}"
87,Correct Score,975909,bet365,2,2 1:5,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280472', 'timezone_type': 3, 'timezone': 'UTC'}"
88,Correct Score,975909,bet365,2,2 2:5,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280480', 'timezone_type': 3, 'timezone': 'UTC'}"
89,Correct Score,975909,bet365,2,2 3:5,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280488', 'timezone_type': 3, 'timezone': 'UTC'}"
90,Correct Score,975909,bet365,2,2 0:6,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280496', 'timezone_type': 3, 'timezone': 'UTC'}"
91,Correct Score,975909,bet365,2,2 1:6,451.00,,0.22%,451.000,45000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280504', 'timezone_type': 3, 'timezone': 'UTC'}"
92,Correct Score 1st Half,975916,bet365,2,1 1:0,4.50,,22.22%,4.500,350,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278389', 'timezone_type': 3, 'timezone': 'UTC'}"
93,Correct Score 1st Half,975916,bet365,2,1 2:0,15.00,,6.67%,15.000,1400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278401', 'timezone_type': 3, 'timezone': 'UTC'}"
94,Correct Score 1st Half,975916,bet365,2,1 2:1,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278411', 'timezone_type': 3, 'timezone': 'UTC'}"
95,Correct Score 1st Half,975916,bet365,2,1 3:0,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278421', 'timezone_type': 3, 'timezone': 'UTC'}"
96,Correct Score 1st Half,975916,bet365,2,1 3:1,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278430', 'timezone_type': 3, 'timezone': 'UTC'}"
97,Correct Score 1st Half,975916,bet365,2,1 3:2,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278439', 'timezone_type': 3, 'timezone': 'UTC'}"
98,Correct Score 1st Half,975916,bet365,2,1 4:0,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278448', 'timezone_type': 3, 'timezone': 'UTC'}"
99,Correct Score 1st Half,975916,bet365,2,1 4:1,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278457', 'timezone_type': 3, 'timezone': 'UTC'}"
100,Correct Score 1st Half,975916,bet365,2,Draw 0:0,2.63,,38.1%,2.625,162,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278467', 'timezone_type': 3, 'timezone': 'UTC'}"
101,Correct Score 1st Half,975916,bet365,2,Draw 1:1,8.00,,12.5%,8.000,700,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278475', 'timezone_type': 3, 'timezone': 'UTC'}"
102,Correct Score 1st Half,975916,bet365,2,Draw 2:2,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278484', 'timezone_type': 3, 'timezone': 'UTC'}"
103,Correct Score 1st Half,975916,bet365,2,2 0:1,4.50,,22.22%,4.500,350,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278494', 'timezone_type': 3, 'timezone': 'UTC'}"
104,Correct Score 1st Half,975916,bet365,2,2 0:2,15.00,,6.67%,15.000,1400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278502', 'timezone_type': 3, 'timezone': 'UTC'}"
105,Correct Score 1st Half,975916,bet365,2,2 1:2,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278510', 'timezone_type': 3, 'timezone': 'UTC'}"
106,Correct Score 1st Half,975916,bet365,2,2 0:3,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278519', 'timezone_type': 3, 'timezone': 'UTC'}"
107,Correct Score 1st Half,975916,bet365,2,2 1:3,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278528', 'timezone_type': 3, 'timezone': 'UTC'}"
108,Correct Score 1st Half,975916,bet365,2,2 2:3,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278536', 'timezone_type': 3, 'timezone': 'UTC'}"
109,Correct Score 1st Half,975916,bet365,2,2 0:4,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278545', 'timezone_type': 3, 'timezone': 'UTC'}"
110,Correct Score 1st Half,975916,bet365,2,2 1:4,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278554', 'timezone_type': 3, 'timezone': 'UTC'}"
111,Asian Handicap First Half,975925,bet365,2,0.0 | 1,1.90,,52.63%,1.900,-112,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.283036', 'timezone_type': 3, 'timezone': 'UTC'}"
112,Asian Handicap First Half,975925,bet365,2,0.0 | 2,1.90,,52.63%,1.900,-112,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.283046', 'timezone_type': 3, 'timezone': 'UTC'}"
113,Double Chance - 1st Half,975926,bet365,2,Sao Paulo or Draw,1.30,,76.92%,1.300,-334,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278311', 'timezone_type': 3, 'timezone': 'UTC'}"
114,Double Chance - 1st Half,975926,bet365,2,Draw or Flamengo,1.30,,76.92%,1.300,-334,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278321', 'timezone_type': 3, 'timezone': 'UTC'}"
115,Double Chance - 1st Half,975926,bet365,2,Sao Paulo or Flamengo,1.67,,60.02%,1.666,-151,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278340', 'timezone_type': 3, 'timezone': 'UTC'}"
116,Odd/Even,975930,bet365,2,Odd,1.95,,51.28%,1.950,-106,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.277461', 'timezone_type': 3, 'timezone': 'UTC'}"
117,Odd/Even,975930,bet365,2,Even,1.90,,52.63%,1.900,-112,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.277472', 'timezone_type': 3, 'timezone': 'UTC'}"
118,Odd/Even 1st Half,975932,bet365,2,Odd,2.10,,47.62%,2.100,110,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287960', 'timezone_type': 3, 'timezone': 'UTC'}"
119,Odd/Even 1st Half,975932,bet365,2,Even,1.73,,57.9%,1.727,-138,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287970', 'timezone_type': 3, 'timezone': 'UTC'}"
120,Clean Sheet - Home,976096,bet365,2,1,3.25,,30.77%,3.250,225,,Yes,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.277238', 'timezone_type': 3, 'timezone': 'UTC'}"
121,Clean Sheet - Home,976096,bet365,2,1,1.33,,75.02%,1.333,-301,,No,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.277248', 'timezone_type': 3, 'timezone': 'UTC'}"
122,Both Teams To Score,976105,bet365,2,Yes,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280100', 'timezone_type': 3, 'timezone': 'UTC'}"
123,Both Teams To Score,976105,bet365,2,No,1.91,,52.38%,1.909,-111,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280109', 'timezone_type': 3, 'timezone': 'UTC'}"
124,Highest Scoring Half,976144,bet365,2,1st Half,3.20,,31.25%,3.200,220,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289896', 'timezone_type': 3, 'timezone': 'UTC'}"
125,Highest Scoring Half,976144,bet365,2,2nd Half,2.05,,48.78%,2.050,104,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289904', 'timezone_type': 3, 'timezone': 'UTC'}"
126,Highest Scoring Half,976144,bet365,2,Tie,3.40,,29.41%,3.400,240,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289913', 'timezone_type': 3, 'timezone': 'UTC'}"
127,Both Teams To Score - 1st Half,976226,bet365,2,Yes,5.00,,20%,5.000,400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278575', 'timezone_type': 3, 'timezone': 'UTC'}"
128,Both Teams To Score - 1st Half,976226,bet365,2,No,1.14,,87.57%,1.142,-705,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278584', 'timezone_type': 3, 'timezone': 'UTC'}"
129,Both Teams To Score - 2nd Half,976230,bet365,2,Yes,3.50,,28.57%,3.500,250,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278604', 'timezone_type': 3, 'timezone': 'UTC'}"
130,Both Teams To Score - 2nd Half,976230,bet365,2,No,1.29,,77.82%,1.285,-351,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.278614', 'timezone_type': 3, 'timezone': 'UTC'}"
131,Exact Goals Number,976241,bet365,2,0 Goals,9.00,,11.11%,9.000,800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287597', 'timezone_type': 3, 'timezone': 'UTC'}"
132,Exact Goals Number,976241,bet365,2,1 Goal,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287606', 'timezone_type': 3, 'timezone': 'UTC'}"
133,Exact Goals Number,976241,bet365,2,2 Goals,3.50,,28.57%,3.500,250,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287614', 'timezone_type': 3, 'timezone': 'UTC'}"
134,Exact Goals Number,976241,bet365,2,3 Goals,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287640', 'timezone_type': 3, 'timezone': 'UTC'}"
135,Exact Goals Number,976241,bet365,2,4 Goals,6.50,,15.38%,6.500,550,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287652', 'timezone_type': 3, 'timezone': 'UTC'}"
